date,food_beverage,txtile_apparel,paper_wood,chemical,pharmaceutical,non-metalic_mineral,steel_metal,machinery,electrical_electronic,trans_equip,distribution,construction,trans_wharehouse,finance,banking,securities,insurance,manufacturing
1980-05-30,107.25 ,138.28 ,109.97 ,118.00 ,135.91 ,105.32 ,103.52 ,137.21 ,125.12 ,110.71 ,134.91 ,109.54 ,115.24 ,109.54 ,102.38 ,97.85 ,115.02 ,126.06 
1980-05-31,107.47 ,142.12 ,110.10 ,119.68 ,137.70 ,104.95 ,102.34 ,137.08 ,123.91 ,110.75 ,133.67 ,109.42 ,116.05 ,109.42 ,102.47 ,97.80 ,114.64 ,127.61 
1980-06-02,106.58 ,141.40 ,109.77 ,118.14 ,136.28 ,105.24 ,101.58 ,138.94 ,123.80 ,111.12 ,133.67 ,109.19 ,116.37 ,109.20 ,102.54 ,97.36 ,113.58 ,126.82 
1980-06-03,107.00 ,141.15 ,109.01 ,117.77 ,134.70 ,103.00 ,100.86 ,138.07 ,121.70 ,110.96 ,132.54 ,109.14 ,115.92 ,109.14 ,102.60 ,97.32 ,111.99 ,126.08 
1980-06-04,106.44 ,140.72 ,108.36 ,117.18 ,132.05 ,101.86 ,98.78 ,135.13 ,119.28 ,109.21 ,133.79 ,108.93 ,115.05 ,108.93 ,102.34 ,97.28 ,111.59 ,124.86 
1980-06-05,105.53 ,137.25 ,107.76 ,116.01 ,128.51 ,101.79 ,97.91 ,132.66 ,118.40 ,108.25 ,135.03 ,109.07 ,113.66 ,109.07 ,102.49 ,97.23 ,109.99 ,122.64 
1980-06-07,105.51 ,134.66 ,105.73 ,115.12 ,128.14 ,101.85 ,97.86 ,130.92 ,116.53 ,108.33 ,135.03 ,109.10 ,113.05 ,109.10 ,102.53 ,97.23 ,111.26 ,121.72 
1980-06-09,105.59 ,131.31 ,106.38 ,113.37 ,125.39 ,101.05 ,97.95 ,128.03 ,118.20 ,107.26 ,135.03 ,109.14 ,111.56 ,109.14 ,102.57 ,97.23 ,111.39 ,119.67 
1980-06-10,105.48 ,133.28 ,106.09 ,114.70 ,127.19 ,100.60 ,97.95 ,127.47 ,118.12 ,106.17 ,134.05 ,109.33 ,112.12 ,109.33 ,102.79 ,96.84 ,110.84 ,120.52 
1980-06-11,105.10 ,132.84 ,106.83 ,114.13 ,127.07 ,100.63 ,97.04 ,127.96 ,116.82 ,106.59 ,134.05 ,109.71 ,112.24 ,109.72 ,103.25 ,96.84 ,111.32 ,120.57 
1980-06-12,105.06 ,131.23 ,106.06 ,113.13 ,125.62 ,100.55 ,97.07 ,126.79 ,117.01 ,104.98 ,134.14 ,110.01 ,111.72 ,110.01 ,103.56 ,96.84 ,111.74 ,119.52 
1980-06-13,104.70 ,132.74 ,106.55 ,113.30 ,126.08 ,100.52 ,96.98 ,127.44 ,119.39 ,104.81 ,133.44 ,110.39 ,112.06 ,110.39 ,104.03 ,96.84 ,111.98 ,120.02 
1980-06-14,104.70 ,133.40 ,106.12 ,114.36 ,126.81 ,100.56 ,97.58 ,129.61 ,119.99 ,104.97 ,132.46 ,110.74 ,112.48 ,110.74 ,104.46 ,96.84 ,114.27 ,120.65 
1980-06-16,105.01 ,133.38 ,109.27 ,113.83 ,127.68 ,101.49 ,97.05 ,131.26 ,124.67 ,107.01 ,132.34 ,111.11 ,112.73 ,111.11 ,104.92 ,96.84 ,113.37 ,120.86 
1980-06-17,105.38 ,134.20 ,108.38 ,117.58 ,133.72 ,102.92 ,96.35 ,139.70 ,123.99 ,107.98 ,132.18 ,110.85 ,114.68 ,110.85 ,104.59 ,96.84 ,112.27 ,123.66 
1980-06-18,105.32 ,133.54 ,106.65 ,115.95 ,131.12 ,103.27 ,94.30 ,135.98 ,120.93 ,107.67 ,131.34 ,110.83 ,114.07 ,110.83 ,104.63 ,96.84 ,112.75 ,122.47 
1980-06-19,105.11 ,131.19 ,107.11 ,114.21 ,127.50 ,101.94 ,94.30 ,134.63 ,122.41 ,106.49 ,130.80 ,111.16 ,112.88 ,111.16 ,105.04 ,96.84 ,111.81 ,120.30 
1980-06-20,105.23 ,131.04 ,106.63 ,116.39 ,129.13 ,101.59 ,93.68 ,136.55 ,121.09 ,107.12 ,130.80 ,111.01 ,113.14 ,111.01 ,105.01 ,96.84 ,111.67 ,120.90 
1980-06-21,104.52 ,129.13 ,106.04 ,114.54 ,127.28 ,101.29 ,93.03 ,134.11 ,120.49 ,106.79 ,130.11 ,111.02 ,112.41 ,111.02 ,105.15 ,96.84 ,111.76 ,119.62 
1980-06-23,104.52 ,127.90 ,106.01 ,115.01 ,126.64 ,101.21 ,92.80 ,133.81 ,120.51 ,105.90 ,130.25 ,111.03 ,112.19 ,111.03 ,105.33 ,96.84 ,110.88 ,119.10 
1980-06-24,104.52 ,127.41 ,105.46 ,114.69 ,126.85 ,100.14 ,91.71 ,133.33 ,119.75 ,105.75 ,130.01 ,110.87 ,112.14 ,110.87 ,105.17 ,95.65 ,110.84 ,118.88 
1980-06-25,104.52 ,126.18 ,105.24 ,113.58 ,124.85 ,100.87 ,90.76 ,132.27 ,119.50 ,105.42 ,129.32 ,110.87 ,111.47 ,110.87 ,105.09 ,95.46 ,111.40 ,117.73 
1980-06-26,104.43 ,125.45 ,105.16 ,113.04 ,125.28 ,101.73 ,90.52 ,131.75 ,120.68 ,104.13 ,129.32 ,110.50 ,111.34 ,110.50 ,104.59 ,95.26 ,113.10 ,117.61 
1980-06-27,104.43 ,126.50 ,104.46 ,113.35 ,125.75 ,101.69 ,90.87 ,133.60 ,121.87 ,104.92 ,129.32 ,110.39 ,111.60 ,110.39 ,104.46 ,95.06 ,112.32 ,118.09 
1980-06-28,104.43 ,131.59 ,103.02 ,108.73 ,128.53 ,102.99 ,90.99 ,136.38 ,121.30 ,106.29 ,129.32 ,110.68 ,112.81 ,110.68 ,104.83 ,94.87 ,111.70 ,119.74 
1980-06-30,104.43 ,130.83 ,102.54 ,107.30 ,127.74 ,103.03 ,90.37 ,135.42 ,121.86 ,106.43 ,130.56 ,110.76 ,112.27 ,110.76 ,104.92 ,94.87 ,112.10 ,119.17 
1980-07-01,103.36 ,128.81 ,102.28 ,107.28 ,125.81 ,102.91 ,90.03 ,134.64 ,122.80 ,105.55 ,129.76 ,111.02 ,111.72 ,111.02 ,105.24 ,94.87 ,111.89 ,118.09 
1980-07-02,103.54 ,129.30 ,101.82 ,107.54 ,126.43 ,103.74 ,91.23 ,136.93 ,122.35 ,105.56 ,129.76 ,111.24 ,112.10 ,111.24 ,105.56 ,94.87 ,111.63 ,118.45 
1980-07-03,103.61 ,128.99 ,102.32 ,108.22 ,125.35 ,104.66 ,95.30 ,135.86 ,124.48 ,105.20 ,129.76 ,111.55 ,111.99 ,111.56 ,105.96 ,94.87 ,110.66 ,117.98 
1980-07-04,103.79 ,128.07 ,102.11 ,108.62 ,124.71 ,106.98 ,96.11 ,139.35 ,123.07 ,109.34 ,128.39 ,111.53 ,112.03 ,111.53 ,105.90 ,94.87 ,110.93 ,117.76 
1980-07-05,103.69 ,125.53 ,102.12 ,108.02 ,123.83 ,108.01 ,95.89 ,140.05 ,122.51 ,110.49 ,128.39 ,111.45 ,111.47 ,111.45 ,105.81 ,94.67 ,110.59 ,116.88 
1980-07-07,103.81 ,127.50 ,102.77 ,108.06 ,123.56 ,107.34 ,93.79 ,139.19 ,121.56 ,110.44 ,129.09 ,111.47 ,112.05 ,111.47 ,105.82 ,94.67 ,110.26 ,117.13 
1980-07-08,103.80 ,126.98 ,102.70 ,108.31 ,122.12 ,106.29 ,94.08 ,137.97 ,120.80 ,109.73 ,128.92 ,111.33 ,111.69 ,111.33 ,105.64 ,94.67 ,109.70 ,116.58 
1980-07-09,103.76 ,126.52 ,102.02 ,107.15 ,120.46 ,104.87 ,92.69 ,137.39 ,120.64 ,108.40 ,128.92 ,111.34 ,111.49 ,111.34 ,105.65 ,94.67 ,109.00 ,115.73 
1980-07-10,103.54 ,125.15 ,101.78 ,107.11 ,120.09 ,104.42 ,92.74 ,137.49 ,119.87 ,107.19 ,128.92 ,111.14 ,110.94 ,111.14 ,105.49 ,94.27 ,109.17 ,115.26 
1980-07-11,103.52 ,123.95 ,101.89 ,106.05 ,118.19 ,104.06 ,91.98 ,138.15 ,119.30 ,107.33 ,128.92 ,111.35 ,110.45 ,111.35 ,105.66 ,94.27 ,108.65 ,114.31 
1980-07-12,103.48 ,124.47 ,101.34 ,106.09 ,119.17 ,105.70 ,92.14 ,138.26 ,118.04 ,107.60 ,129.02 ,111.27 ,110.57 ,111.28 ,105.55 ,94.27 ,107.99 ,114.86 
1980-07-14,104.01 ,124.40 ,101.40 ,105.44 ,117.22 ,105.85 ,92.25 ,136.97 ,117.01 ,106.24 ,129.02 ,111.02 ,109.97 ,111.02 ,105.58 ,94.27 ,107.93 ,113.89 
1980-07-15,103.32 ,124.19 ,101.36 ,104.65 ,114.30 ,105.67 ,93.61 ,136.92 ,118.05 ,106.51 ,129.07 ,111.21 ,109.52 ,111.21 ,105.79 ,94.08 ,108.41 ,112.65 
1980-07-16,103.89 ,123.72 ,101.38 ,103.73 ,113.82 ,105.98 ,93.33 ,136.95 ,119.46 ,106.60 ,129.11 ,111.13 ,109.39 ,111.13 ,105.69 ,94.08 ,109.31 ,112.25 
1980-07-18,103.88 ,124.35 ,101.89 ,103.03 ,114.61 ,106.42 ,93.94 ,137.90 ,119.52 ,108.49 ,129.06 ,111.21 ,109.62 ,111.21 ,105.77 ,94.08 ,108.58 ,112.23 
1980-07-19,103.88 ,126.93 ,101.00 ,103.84 ,116.79 ,106.38 ,93.98 ,139.07 ,117.63 ,108.11 ,129.06 ,111.33 ,110.44 ,111.33 ,105.86 ,94.08 ,108.19 ,113.83 
1980-07-21,103.86 ,125.37 ,100.71 ,103.25 ,114.85 ,104.75 ,94.22 ,138.39 ,117.52 ,106.60 ,129.06 ,111.58 ,109.79 ,111.59 ,106.13 ,94.08 ,108.76 ,112.61 
1980-07-22,103.79 ,124.13 ,100.63 ,102.85 ,113.95 ,103.67 ,94.14 ,138.25 ,118.10 ,107.57 ,128.98 ,111.86 ,109.47 ,111.86 ,106.40 ,93.90 ,109.60 ,112.02 
1980-07-23,104.18 ,125.34 ,101.19 ,103.17 ,114.95 ,105.15 ,93.79 ,139.47 ,119.31 ,107.85 ,129.26 ,112.08 ,110.00 ,112.08 ,106.61 ,93.53 ,109.12 ,112.68 
1980-07-24,104.46 ,127.06 ,100.72 ,104.60 ,116.85 ,106.07 ,93.79 ,141.73 ,119.34 ,108.66 ,129.35 ,112.19 ,110.87 ,112.19 ,106.65 ,93.44 ,109.63 ,113.90 
1980-07-25,105.36 ,126.03 ,100.70 ,104.56 ,115.62 ,107.47 ,93.79 ,141.93 ,119.64 ,109.67 ,129.35 ,112.24 ,110.54 ,112.24 ,106.68 ,93.41 ,109.60 ,113.30 
1980-07-26,105.36 ,126.89 ,100.79 ,104.59 ,116.40 ,107.17 ,92.60 ,142.57 ,119.07 ,109.61 ,129.39 ,112.20 ,110.92 ,112.20 ,106.62 ,93.41 ,109.81 ,113.76 
1980-07-28,105.36 ,126.39 ,100.77 ,104.35 ,115.53 ,107.11 ,93.09 ,145.13 ,119.78 ,109.78 ,129.67 ,112.35 ,110.86 ,112.35 ,106.81 ,93.41 ,111.31 ,113.32 
1980-07-29,105.36 ,126.50 ,101.44 ,104.60 ,116.21 ,107.18 ,93.58 ,147.99 ,121.21 ,110.43 ,129.68 ,112.46 ,111.07 ,112.46 ,106.93 ,93.41 ,111.07 ,113.64 
1980-07-30,105.46 ,128.26 ,102.12 ,105.39 ,120.28 ,107.64 ,92.64 ,150.57 ,121.21 ,111.71 ,129.68 ,112.85 ,112.33 ,112.86 ,107.36 ,93.41 ,110.49 ,115.67 
1980-07-31,105.30 ,127.84 ,101.63 ,105.53 ,119.53 ,107.40 ,92.72 ,149.33 ,121.66 ,111.73 ,129.81 ,112.89 ,112.27 ,112.89 ,107.40 ,93.41 ,110.40 ,115.46 
1980-08-01,105.87 ,126.94 ,103.11 ,105.59 ,118.40 ,107.40 ,92.88 ,147.65 ,120.90 ,114.14 ,130.23 ,112.98 ,111.85 ,112.99 ,107.51 ,93.41 ,109.60 ,114.70 
1980-08-02,105.94 ,126.63 ,101.79 ,104.99 ,117.72 ,107.04 ,93.08 ,147.62 ,120.13 ,112.37 ,130.23 ,113.02 ,111.71 ,113.02 ,107.55 ,93.41 ,109.54 ,114.59 
1980-08-04,106.01 ,125.71 ,101.15 ,104.67 ,115.59 ,106.96 ,91.06 ,146.68 ,120.86 ,112.06 ,130.23 ,113.09 ,111.06 ,113.09 ,107.62 ,93.41 ,110.07 ,113.36 
1980-08-05,106.04 ,124.60 ,102.05 ,104.12 ,115.42 ,105.74 ,91.42 ,147.05 ,120.62 ,114.32 ,132.24 ,113.33 ,110.95 ,113.33 ,107.91 ,93.41 ,110.05 ,113.04 
1980-08-06,106.21 ,124.83 ,101.38 ,103.90 ,116.04 ,106.79 ,91.71 ,149.30 ,120.93 ,113.80 ,133.08 ,113.72 ,111.38 ,113.73 ,108.33 ,93.41 ,110.07 ,113.39 
1980-08-07,106.46 ,124.51 ,101.07 ,103.90 ,115.24 ,106.03 ,92.07 ,148.73 ,119.14 ,113.46 ,133.08 ,114.38 ,111.43 ,114.38 ,109.15 ,93.41 ,110.52 ,112.93 
1980-08-08,106.53 ,122.48 ,100.97 ,103.31 ,112.97 ,105.44 ,91.83 ,146.17 ,118.78 ,111.96 ,132.58 ,116.31 ,111.06 ,116.31 ,111.55 ,93.29 ,109.76 ,111.61 
1980-08-09,106.55 ,122.94 ,100.43 ,103.12 ,113.27 ,105.57 ,91.59 ,146.31 ,117.43 ,112.20 ,132.58 ,117.29 ,111.27 ,117.29 ,112.84 ,93.29 ,107.70 ,111.78 
1980-08-11,106.69 ,120.16 ,99.54 ,103.51 ,111.12 ,105.51 ,91.59 ,144.46 ,114.82 ,111.46 ,132.58 ,118.56 ,110.59 ,118.56 ,114.42 ,93.29 ,106.93 ,110.55 
1980-08-12,106.94 ,115.68 ,99.32 ,101.89 ,105.98 ,104.75 ,89.63 ,139.83 ,114.37 ,110.36 ,132.58 ,118.77 ,108.75 ,118.77 ,114.67 ,93.29 ,105.15 ,107.44 
1980-08-13,107.15 ,113.71 ,98.04 ,100.80 ,106.06 ,102.09 ,88.79 ,140.79 ,110.51 ,108.30 ,132.58 ,116.61 ,108.26 ,116.61 ,111.96 ,93.29 ,105.67 ,107.27 
1980-08-14,107.19 ,109.24 ,98.01 ,98.61 ,102.87 ,100.42 ,88.23 ,135.99 ,109.80 ,107.93 ,132.58 ,116.91 ,106.57 ,116.91 ,112.31 ,93.29 ,108.18 ,104.84 
1980-08-16,107.05 ,109.76 ,100.53 ,97.41 ,102.81 ,99.11 ,89.34 ,137.27 ,114.24 ,108.32 ,132.71 ,117.42 ,106.81 ,117.42 ,112.94 ,93.29 ,109.95 ,104.91 
1980-08-18,109.17 ,114.61 ,101.09 ,98.95 ,109.28 ,100.10 ,92.08 ,141.36 ,117.06 ,108.39 ,132.99 ,117.53 ,108.85 ,117.53 ,113.08 ,93.29 ,108.89 ,108.57 
1980-08-19,108.86 ,119.35 ,98.83 ,101.74 ,114.10 ,100.34 ,91.97 ,141.83 ,113.61 ,110.72 ,132.93 ,117.33 ,110.22 ,117.33 ,112.83 ,93.29 ,110.19 ,111.49 
1980-08-20,109.38 ,118.70 ,99.88 ,101.17 ,109.95 ,99.82 ,91.38 ,143.41 ,114.92 ,110.62 ,132.93 ,117.43 ,109.75 ,117.43 ,113.01 ,91.62 ,111.88 ,109.54 
1980-08-21,113.14 ,120.90 ,101.56 ,101.83 ,111.92 ,101.19 ,96.90 ,143.34 ,117.75 ,112.82 ,132.93 ,118.31 ,110.78 ,118.31 ,114.17 ,89.95 ,110.85 ,110.67 
1980-08-22,113.96 ,124.47 ,100.55 ,105.86 ,114.94 ,102.52 ,94.79 ,147.12 ,115.89 ,115.82 ,133.06 ,118.96 ,112.37 ,118.96 ,114.92 ,89.95 ,111.42 ,112.94 
1980-08-23,113.53 ,122.63 ,100.88 ,105.20 ,113.37 ,103.37 ,96.98 ,144.56 ,116.50 ,114.64 ,133.19 ,119.04 ,111.58 ,119.04 ,115.01 ,89.67 ,112.53 ,111.86 
1980-08-25,113.21 ,123.72 ,102.13 ,106.44 ,113.92 ,104.03 ,97.12 ,145.16 ,117.15 ,114.96 ,133.19 ,119.61 ,112.18 ,119.61 ,115.71 ,89.67 ,111.55 ,112.45 
1980-08-26,112.91 ,125.23 ,101.11 ,107.31 ,113.84 ,103.83 ,97.03 ,145.71 ,114.69 ,114.27 ,133.26 ,119.97 ,113.43 ,119.97 ,116.13 ,89.67 ,111.45 ,112.91 
1980-08-27,112.76 ,122.27 ,100.68 ,105.95 ,112.33 ,103.26 ,95.84 ,144.41 ,113.57 ,112.63 ,133.16 ,120.38 ,112.41 ,120.38 ,116.54 ,90.02 ,111.33 ,111.49 
1980-08-28,112.80 ,120.14 ,100.87 ,104.66 ,110.25 ,101.97 ,95.63 ,142.87 ,112.63 ,112.23 ,133.44 ,121.15 ,111.93 ,121.15 ,117.36 ,90.37 ,111.83 ,110.12 
1980-08-29,113.03 ,120.17 ,101.47 ,104.73 ,110.36 ,101.43 ,96.64 ,141.46 ,114.28 ,109.97 ,133.57 ,120.78 ,111.71 ,120.78 ,116.85 ,90.72 ,111.68 ,110.20 
1980-08-30,112.68 ,121.73 ,101.35 ,105.48 ,111.47 ,99.92 ,96.24 ,142.16 ,113.54 ,110.97 ,133.57 ,120.86 ,112.30 ,120.86 ,116.93 ,90.72 ,112.44 ,111.07 
1980-09-02,114.08 ,121.67 ,101.94 ,104.71 ,111.18 ,100.50 ,97.11 ,141.88 ,114.41 ,111.23 ,133.81 ,120.76 ,112.19 ,120.76 ,116.78 ,91.07 ,111.59 ,110.88 
1980-09-03,113.95 ,124.42 ,101.43 ,106.13 ,111.58 ,101.56 ,94.30 ,141.42 ,113.50 ,112.11 ,133.81 ,121.93 ,112.93 ,121.93 ,118.22 ,91.42 ,112.26 ,111.89 
1980-09-04,113.35 ,121.01 ,101.69 ,104.96 ,109.75 ,102.70 ,95.19 ,139.38 ,114.91 ,111.60 ,133.81 ,122.72 ,112.15 ,122.72 ,119.16 ,91.77 ,112.89 ,110.39 
1980-09-05,112.99 ,123.01 ,101.92 ,105.73 ,110.36 ,103.10 ,96.33 ,141.33 ,114.79 ,112.47 ,134.32 ,122.55 ,112.92 ,122.55 ,118.80 ,92.12 ,112.18 ,111.08 
1980-09-06,112.28 ,121.48 ,101.52 ,105.84 ,110.44 ,103.08 ,96.51 ,141.93 ,113.87 ,114.58 ,134.45 ,122.72 ,113.37 ,122.72 ,118.87 ,92.65 ,111.67 ,110.86 
1980-09-08,112.90 ,119.88 ,101.77 ,104.18 ,108.39 ,103.23 ,95.42 ,140.75 ,112.46 ,112.35 ,134.43 ,122.73 ,112.72 ,122.73 ,118.78 ,93.00 ,111.48 ,109.67 
1980-09-09,112.90 ,118.23 ,101.14 ,103.76 ,107.42 ,104.01 ,95.12 ,139.39 ,112.85 ,110.21 ,133.61 ,122.97 ,112.14 ,122.97 ,118.91 ,93.00 ,110.35 ,108.99 
1980-09-10,112.90 ,118.04 ,100.78 ,103.25 ,107.72 ,103.97 ,95.13 ,140.75 ,111.44 ,110.30 ,132.97 ,123.27 ,112.10 ,123.27 ,119.01 ,93.00 ,110.36 ,108.91 
1980-09-11,112.73 ,114.97 ,100.37 ,101.29 ,105.95 ,102.53 ,93.55 ,138.77 ,111.96 ,110.14 ,132.93 ,123.16 ,111.06 ,123.16 ,118.86 ,93.00 ,111.23 ,107.47 
1980-09-12,111.97 ,114.61 ,101.16 ,100.96 ,105.75 ,100.37 ,93.21 ,137.74 ,112.45 ,110.52 ,132.93 ,123.24 ,110.88 ,123.24 ,118.92 ,93.00 ,110.28 ,107.22 
1980-09-13,111.31 ,115.92 ,100.75 ,102.21 ,107.95 ,100.01 ,93.81 ,139.80 ,111.46 ,110.63 ,132.93 ,123.35 ,111.74 ,123.35 ,119.05 ,93.00 ,109.62 ,108.39 
1980-09-15,111.31 ,113.28 ,100.63 ,101.40 ,105.75 ,99.41 ,95.42 ,138.95 ,110.71 ,110.42 ,132.93 ,123.85 ,110.93 ,123.85 ,119.66 ,93.00 ,109.29 ,106.91 
1980-09-16,111.48 ,111.02 ,100.36 ,99.86 ,104.24 ,100.19 ,94.02 ,138.39 ,109.82 ,109.98 ,132.85 ,124.20 ,110.40 ,124.20 ,120.00 ,93.00 ,109.75 ,105.92 
1980-09-17,111.48 ,109.58 ,99.85 ,99.64 ,103.32 ,99.51 ,93.09 ,137.60 ,110.09 ,108.52 ,132.85 ,124.63 ,109.89 ,124.63 ,120.54 ,93.00 ,110.78 ,105.16 
1980-09-18,109.40 ,110.60 ,99.17 ,99.79 ,104.48 ,99.21 ,93.57 ,136.95 ,109.80 ,109.09 ,132.78 ,124.75 ,110.25 ,124.75 ,120.69 ,93.00 ,110.21 ,105.73 
1980-09-19,108.65 ,112.45 ,98.71 ,99.11 ,107.25 ,99.36 ,93.33 ,135.77 ,109.02 ,108.86 ,132.76 ,124.94 ,110.81 ,124.94 ,120.92 ,93.00 ,111.41 ,106.88 
1980-09-20,108.62 ,111.39 ,99.86 ,99.21 ,105.76 ,99.09 ,92.92 ,135.06 ,109.59 ,108.80 ,132.76 ,125.14 ,110.37 ,125.14 ,121.18 ,92.96 ,110.52 ,105.97 
1980-09-22,107.91 ,112.37 ,98.39 ,99.06 ,108.85 ,99.09 ,91.96 ,135.41 ,108.91 ,108.99 ,132.76 ,125.54 ,111.13 ,125.54 ,121.66 ,92.93 ,110.57 ,107.35 
1980-09-24,107.80 ,110.21 ,96.51 ,99.06 ,106.69 ,99.51 ,91.61 ,132.49 ,107.00 ,109.04 ,132.76 ,126.30 ,110.21 ,126.27 ,122.59 ,92.86 ,111.71 ,105.89 
1980-09-25,107.80 ,107.37 ,96.87 ,96.88 ,104.76 ,98.56 ,92.55 ,129.03 ,107.45 ,108.13 ,132.77 ,129.91 ,109.42 ,129.90 ,127.08 ,92.82 ,112.36 ,104.20 
1980-09-26,107.77 ,109.19 ,97.80 ,97.25 ,107.72 ,98.03 ,93.10 ,130.92 ,108.35 ,108.19 ,132.77 ,130.01 ,110.56 ,130.01 ,127.21 ,92.82 ,111.60 ,105.85 
1980-09-27,107.77 ,110.45 ,97.19 ,98.24 ,109.52 ,98.47 ,92.44 ,133.73 ,104.45 ,108.78 ,132.81 ,129.72 ,111.39 ,129.72 ,126.76 ,92.47 ,111.12 ,106.92 
1980-09-29,107.65 ,109.66 ,96.65 ,98.42 ,107.88 ,98.44 ,91.32 ,132.11 ,104.34 ,99.69 ,132.76 ,129.26 ,110.71 ,129.26 ,126.17 ,92.36 ,110.71 ,106.16 
1980-09-30,107.49 ,108.79 ,96.67 ,97.66 ,106.69 ,98.45 ,91.20 ,131.69 ,102.48 ,98.10 ,132.76 ,128.22 ,110.18 ,128.22 ,124.85 ,92.28 ,109.76 ,105.43 
1980-10-02,106.58 ,108.36 ,95.91 ,97.34 ,105.16 ,98.12 ,89.05 ,131.70 ,101.36 ,96.37 ,132.76 ,128.02 ,109.69 ,128.01 ,124.59 ,92.28 ,109.57 ,104.55 
1980-10-04,106.43 ,106.00 ,96.07 ,96.49 ,103.62 ,98.20 ,88.97 ,130.13 ,99.73 ,96.33 ,132.76 ,127.85 ,108.83 ,127.81 ,124.38 ,91.19 ,109.36 ,103.38 
1980-10-06,104.36 ,105.39 ,95.83 ,96.05 ,103.13 ,98.37 ,89.46 ,129.96 ,98.06 ,94.70 ,133.04 ,127.95 ,108.66 ,127.91 ,124.46 ,90.44 ,108.68 ,103.05 
1980-10-07,104.72 ,104.94 ,94.75 ,95.81 ,102.01 ,98.37 ,89.47 ,129.14 ,97.42 ,94.89 ,133.04 ,128.01 ,108.48 ,127.97 ,124.53 ,90.06 ,107.81 ,102.41 
1980-10-08,104.49 ,103.55 ,94.50 ,93.90 ,100.54 ,97.93 ,89.47 ,127.76 ,96.14 ,94.67 ,133.00 ,127.86 ,107.84 ,127.83 ,124.33 ,88.93 ,110.45 ,101.32 
1980-10-10,104.60 ,100.79 ,96.65 ,92.88 ,98.68 ,97.61 ,89.57 ,126.41 ,98.71 ,93.20 ,132.76 ,127.88 ,106.96 ,127.84 ,124.30 ,87.80 ,111.65 ,99.86 
1980-10-11,104.67 ,104.86 ,96.77 ,94.46 ,104.13 ,97.53 ,90.45 ,131.79 ,100.25 ,93.29 ,132.76 ,128.00 ,109.28 ,127.97 ,124.39 ,87.80 ,112.04 ,103.04 
1980-10-13,104.64 ,108.35 ,96.16 ,95.57 ,105.30 ,98.33 ,88.55 ,131.74 ,99.82 ,93.72 ,132.76 ,129.62 ,110.44 ,129.58 ,126.32 ,86.67 ,111.47 ,104.39 
1980-10-14,104.71 ,109.58 ,96.26 ,96.00 ,104.26 ,99.14 ,90.13 ,132.72 ,98.66 ,93.64 ,132.56 ,131.49 ,110.93 ,131.45 ,128.31 ,87.42 ,112.15 ,104.39 
1980-10-15,104.93 ,107.45 ,97.78 ,96.53 ,102.27 ,98.70 ,91.95 ,132.44 ,100.73 ,93.72 ,132.57 ,132.52 ,110.51 ,132.48 ,129.59 ,87.42 ,110.13 ,103.35 
1980-10-16,105.31 ,109.90 ,97.52 ,97.20 ,103.65 ,100.93 ,93.36 ,134.23 ,99.36 ,97.04 ,132.64 ,132.47 ,111.68 ,132.42 ,129.43 ,87.42 ,110.01 ,104.87 
1980-10-17,105.51 ,107.27 ,97.28 ,96.24 ,100.62 ,101.00 ,92.76 ,132.33 ,99.47 ,97.85 ,132.64 ,131.01 ,110.38 ,131.00 ,127.59 ,89.01 ,108.78 ,103.33 
1980-10-18,105.98 ,107.25 ,96.59 ,96.21 ,100.88 ,102.64 ,92.51 ,131.94 ,98.99 ,98.09 ,132.64 ,130.42 ,110.19 ,130.41 ,126.83 ,89.01 ,109.04 ,103.37 
1980-10-20,105.80 ,104.95 ,96.97 ,94.64 ,98.70 ,102.97 ,93.38 ,129.72 ,99.12 ,97.68 ,132.51 ,129.68 ,108.99 ,129.68 ,125.89 ,89.64 ,108.96 ,101.81 
1980-10-21,105.02 ,105.92 ,96.93 ,94.04 ,98.33 ,104.39 ,93.98 ,130.49 ,98.46 ,97.54 ,132.44 ,130.20 ,109.30 ,130.19 ,126.49 ,90.36 ,109.15 ,101.81 
1980-10-23,100.75 ,106.16 ,96.76 ,94.22 ,98.23 ,103.74 ,92.98 ,130.39 ,98.59 ,94.69 ,132.44 ,129.76 ,109.24 ,129.75 ,125.94 ,90.36 ,108.49 ,101.73 
1980-10-24,100.64 ,106.20 ,96.72 ,94.53 ,99.13 ,103.87 ,93.94 ,130.49 ,98.55 ,94.70 ,132.47 ,129.44 ,109.37 ,129.43 ,125.55 ,90.36 ,106.55 ,102.03 
1980-10-25,101.13 ,104.40 ,95.52 ,94.56 ,97.74 ,102.42 ,94.18 ,129.92 ,96.72 ,94.54 ,132.55 ,129.46 ,108.83 ,129.45 ,125.61 ,90.36 ,106.09 ,101.11 
1980-10-27,100.95 ,100.27 ,95.22 ,93.40 ,94.01 ,101.75 ,94.42 ,126.78 ,96.32 ,92.81 ,133.12 ,129.45 ,107.14 ,129.44 ,125.61 ,90.17 ,106.13 ,98.66 
1980-10-28,100.95 ,98.07 ,94.62 ,93.11 ,92.52 ,100.17 ,93.43 ,125.10 ,95.87 ,92.59 ,133.12 ,129.57 ,106.59 ,129.57 ,125.70 ,90.17 ,105.42 ,97.45 
